C_Merch_Vendor_Nbr,C_SKU_Nbr,C_d_Store,C_d_Store_Nbr,C_sku1,C_Sales_Units,C_sales
21376,1002275158,0908-CLIFTON,0908,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,63.0,258.03999999999996
21376,1002275158,0804-N HUNTSVILLE,0804,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,204.0,929.3699999999997
769444,1002275158,4620-FREDERICKSBURG,4620,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,286.0,1467.0100000000011
769444,1002275158,3647-WAKE FOREST,3647,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,394.0,2061.350000000001
769444,1002275158,0589-LEMMON AVE,0589,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,276.0,1560.2500000000007
21376,1002275158,0375-DENHAM SPRINGS,0375,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,210.0,1109.6100000000001
21376,1002275158,0721-ANTIOCH,0721,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,149.0,736.7000000000003
21376,1002275158,0139-ROME,0139,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,13.0,58.61
769444,1002275158,8439-HUTTO,8439,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,85.0,429.1200000000001
769444,1002275158,0571-LUMPKIN,0571,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,235.0,1189.6899999999998
21376,1002275158,0976-EWING,0976,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,347.0,1844.5799999999997
21376,1002275158,8955-WEST SADSBURY,8955,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,-4.0,-19.52
21376,1002275158,0160-LAGRANGE,0160,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,353.0,1626.7600000000011
769444,1002275158,0922-TOTOWA,0922,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,174.0,1113.8300000000002
769444,1002275158,8931-SOMERSWORTH,8931,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,547.0,2868.8800000000015
769444,1002275158,6911-MARLBORO,6911,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,282.0,1459.7900000000009
769444,1002275158,2555-CAPITOL HEIGHTS,2555,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,229.0,1186.0500000000002
769444,1002275158,3616-RALEIGH,3616,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,298.0,1410.8100000000002
769444,1002275158,"6233-MIDDLETOWN,CT",6233,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,448.0,2272.880000000002
769444,1002275158,6543-PEARLAND,6543,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,145.0,672.4900000000002
21376,1002275158,6903-VH-GARWOOD,6903,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,-2.0,-11.96
769444,1002275158,0174-DAWSONVILLE,0174,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,231.0,967.9599999999999
68662,1002275158,"1235-CICERO, NY",1235,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,196.0,1157.4199999999998
21376,1002275158,0888-S HUNTSVILLE,0888,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,221.0,1092.01
769444,1002275158,4648-EAST MANASSAS,4648,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,317.0,1569.77
68662,1002275158,6203-BERLIN,6203,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,9.0,42.03
769444,1002275158,0562-ODESSA,0562,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,380.0,2013.1200000000001
769444,1002275158,4608-FALLS CHURCH,4608,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,1036.0,5508.439999999994
769444,1002275158,2571-LAUREL,2571,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,703.0,3917.340000000002
68662,1002275158,4156-NORTH VERSAILLES,4156,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,191.0,1180.3699999999994
21376,1002275158,"8413-JASPER, GA",8413,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,133.0,594.76
21376,1002275158,0730-W KNOXVILLE,0730,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,186.0,899.0299999999999
769444,1002275158,4173-EASTON,4173,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,360.0,2015.6999999999996
21376,1002275158,1116-MYRTLE BEACH,1116,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,151.0,848.0900000000004
769444,1002275158,1285-DEER PARK,1285,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,239.0,1272.32
68662,1002275158,1259-LATHAM,1259,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,207.0,1297.3200000000004
21376,1002275158,0772-PULASKI,0772,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,123.0,599.3400000000001
21376,1002275158,4109-CHELTENHAM,4109,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,51.0,222.94999999999996
769444,1002275158,2509-BETHESDA,2509,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,462.0,2557.200000000003
769444,1002275158,6945-RANDALLSTOWN,6945,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,84.0,470.65999999999985
769444,1002275158,6505-WAXAHACHIE,6505,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,139.0,690.3400000000001
769444,1002275158,8924-CALHOUN,8924,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,-3.0,-14.940000000000001
21376,1002275158,0123-JONESBORO,0123,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,132.0,546.3800000000001
769444,1002275158,3903-S TULSA,3903,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,250.0,1240.2400000000007
769444,1002275158,0516-N MCALLEN,0516,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,53.0,309.19
769444,1002275158,4120-MECHANICSBURG,4120,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,472.0,2873.0899999999997
769444,1002275158,"2688-EVERETT,MA",2688,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,442.0,2383.4100000000017
769444,1002275158,3603-UNIVERSITY,3603,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,142.0,742.1900000000002
769444,1002275158,3907-EDMOND,3907,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,176.0,950.8200000000002
21376,1002275158,0131-N FULTON,0131,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,44.0,275.48
769444,1002275158,"8539-LITTLETON, NH",8539,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,248.0,1322.4499999999998
769444,1002275158,2587-GOLDEN RING MALL,2587,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,405.0,2126.9699999999993
21376,1002275158,1763-SANDY PLAINS,1763,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,246.0,1305.3700000000001
769444,1002275158,1281-STATEN ISLAND SOUTH,1281,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,638.0,3404.8399999999992
769444,1002275158,"0132-CARROLLTON, GA",0132,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,500.0,2598.4600000000005
769444,1002275158,6364-W ST PETERSBURG,6364,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,287.0,1482.2200000000003
21376,1002275158,0881-HOOVER,0881,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,68.0,351.64
21376,1002275158,0720-MADISON,0720,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,135.0,677.24
21376,1002275158,0357-BATON ROUGE,0357,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,134.0,851.2800000000004
769444,1002275158,3904-N TULSA,3904,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,282.0,1445.88
769444,1002275158,0137-DALTON,0137,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,304.0,1355.3799999999999
769444,1002275158,4149-CARLISLE,4149,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,345.0,1799.4700000000003
769444,1002275158,0961-FREEHOLD,0961,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,82.0,528.1500000000001
21376,1002275158,0739-SEVIERVILLE,0739,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,332.0,1820.7100000000005
769444,1002275158,0506-MCALLEN,0506,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,110.0,621.0800000000002
21376,1002275158,0707-MURFREESBORO,0707,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,188.0,908.3500000000001
21376,1002275158,0368-MARRERO,0368,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,84.0,389.14
21376,1002275158,0902-LAKEWOOD,0902,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,16.0,66.34
769444,1002275158,2673-N DARTMOUTH,2673,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,407.0,2150.9600000000005
21376,1002275158,6941-LITHIA SPGS-THORNTON RD,6941,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,29.0,99.23
21376,1002275158,1115-HILTON HEAD,1115,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,242.0,1239.87
769444,1002275158,6515-WEATHERFORD,6515,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,225.0,1150.0200000000002
21376,1002275158,"1130-SENECA,SC",1130,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,155.0,799.5799999999999
21376,1002275158,0111-MERCHANTS WALK,0111,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,5.0,30.039999999999992
68662,1002275158,1251-CORTLANDT/MOHEGAN,1251,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,380.0,2195.1300000000015
68662,1002275158,4136-EAST LIBERTY,4136,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,284.0,1692.1499999999987
769444,1002275158,6859-HILLCROFT,6859,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,159.0,825.03
21376,1002275158,6977-ELLENWOOD,6977,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,166.0,812.1500000000003
21376,1002275158,1129-SPARTANBURG,1129,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,108.0,610.8800000000002
769444,1002275158,3640-SOUTH CHARLOTTE,3640,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,202.0,932.8399999999997
68662,1002275158,"0919-RIVERDALE, NJ",0919,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,-1.0,-8.27
769444,1002275158,0256-STADIUM,0256,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,195.0,953.72
21376,1002275158,6942-CEDARTOWN,6942,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,12.0,69.45
21376,1002275158,"0374-ALEXANDRIA,LA",0374,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,111.0,629.12
68662,1002275158,1252-BINGHAMTON,1252,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,266.0,1466.4199999999996
769444,1002275158,6210-W HARTFORD,6210,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,276.0,1501.340000000001
68662,1002275158,8452-HADLEY,8452,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,440.0,2552.3700000000003
769444,1002275158,0974-MANTUA,0974,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,287.0,1456.9000000000008
769444,1002275158,"0980-NEWARK,NJ",0980,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,288.0,1640.0200000000004
769444,1002275158,2615-SEEKONK,2615,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,266.0,1327.8800000000003
68662,1002275158,1207-WAPPINGERS FALLS,1207,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,434.0,2502.0999999999985
769444,1002275158,6218-NEW HARTFORD,6218,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,-1.0,-7.88
21376,1002275158,6940-POWDER SPRINGS,6940,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,35.0,128.80999999999997
21376,1002275158,1110-E COLUMBIA,1110,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,108.0,532.4600000000002
769444,1002275158,0954-UNION - RT 22,0954,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,289.0,1768.6399999999996
769444,1002275158,0254-TALLAHASSEE,0254,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,615.0,3057.4799999999996
68662,1002275158,6214-ENFIELD,6214,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,,
21376,1002275158,0773-SE KNOXVILLE,0773,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,63.0,329.87
769444,1002275158,4643-GENERAL BOOTH,4643,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,64.0,269.61
769444,1002275158,4613-NEWPORT NEWS,4613,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,110.0,493.7700000000001
769444,1002275158,8518-BRENHAM,8518,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,37.0,190.64
769444,1002275158,6327-GANDY BLVD,6327,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,76.0,338.53
769444,1002275158,6330-W PALM BEACH,6330,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,217.0,1055.4500000000003
21376,1002275158,1126-GREER,1126,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,451.0,2593.3800000000024
68662,1002275158,6210-W HARTFORD,6210,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,63.0,309.31999999999994
769444,1002275158,0117-WAGES DRIVE,0117,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,42.0,188.06
769444,1002275158,6550-NORTH 281,6550,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,209.0,1009.3900000000001
21376,1002275158,6516-WOODLANDS,6516,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,-3.0,-14.940000000000001
68662,1002275158,4178-OIL CITY,4178,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,126.0,759.4900000000004
769444,1002275158,8520-NEW BRAUNFELS,8520,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,429.0,2199.4800000000023
68662,1002275158,1242-WALLKILL,1242,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,236.0,1288.5299999999995
21376,1002275158,0704-CORDOVA,0704,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,26.0,170.29000000000002
769444,1002275158,6340-SEBRING,6340,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,99.0,490.1400000000001
769444,1002275158,6861-VILLA RICA,6861,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,511.0,2354.78
769444,1002275158,6361-HILLSBOROUGH,6361,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,98.0,501.52
21376,1002275158,4121-CONCORD TOWNSHIP,4121,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,334.0,1916.8699999999994
769444,1002275158,0206-WEST DADE,0206,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,253.0,1076.8700000000006
21376,1002275158,4634-CHRISTIANSBURG,4634,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,111.0,582.36
769444,1002275158,6869-ORLANDO SE,6869,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,133.0,694.7099999999999
769444,1002275158,2562-BOWIE,2562,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,210.0,1104.38
68662,1002275158,6220-GLASTONBURY,6220,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,27.0,212.76
769444,1002275158,3914-LAWTON,3914,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,175.0,903.7300000000004
21376,1002275158,0939-BURLINGTON,0939,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,124.0,580.7600000000001
21376,1002275158,"8440-WILMINGTON,DE",8440,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,337.0,2029.0000000000005
769444,1002275158,0957-OLD BRIDGE II,0957,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,189.0,997.6999999999998
21376,1002275158,4609-ROANOKE,4609,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,85.0,411.63999999999993
769444,1002275158,6380-RIVERVIEW,6380,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,95.0,487.82999999999987
21376,1002275158,6303-PANAMA CITY,6303,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,175.0,863.1400000000003
769444,1002275158,6579-TERRELL,6579,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,253.0,1319.4400000000005
769444,1002275158,3487-PLAISTOW,3487,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,470.0,2452.0399999999995
769444,1002275158,1411-BATESVILLE,1411,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,81.0,445.7300000000001
21376,1002275158,0119-AUGUSTA,0119,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,138.0,666.36
21376,1002275158,0373-CHALMETTE,0373,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,242.0,1313.2300000000005
68662,1002275158,"8433-BRIDGEPORT,WV",8433,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,190.0,1146.9499999999996
21376,1002275158,0801-W MOBILE,0801,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,252.0,1468.16
769444,1002275158,3602-MATTHEWS,3602,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,132.0,641.02
21376,1002275158,0144-SNELLVILLE,0144,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,238.0,1257.54
769444,1002275158,2671-AVON,2671,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,429.0,2288.4100000000008
769444,1002275158,6935-MIDDLEBURG,6935,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,115.0,588.6699999999998
68662,1002275158,1234-N BUFFALO,1234,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,361.0,1805.6100000000004
21376,1002275158,"8584-GREENSBORO,GA",8584,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,149.0,840.49
769444,1002275158,2581-ELDERSBURG,2581,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,485.0,2325.4400000000023
21376,1002275158,1124-SIMPSONVILLE,1124,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,214.0,1102.17
769444,1002275158,2559-FREDERICK,2559,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,438.0,2269.470000000002
21376,1002275158,4101-S PHILADELPHIA,4101,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,243.0,1452.0099999999995
769444,1002275158,0201-PORT CHARLOTTE,0201,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,116.0,558.3999999999999
68662,1002275158,"6233-MIDDLETOWN,CT",6233,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,29.0,146.39000000000001
769444,1002275158,4656-S CHESAPEAKE,4656,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,123.0,590.49
769444,1002275158,6832-DEL RIO,6832,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,37.0,199.92999999999998
769444,1002275158,6357-CLEARWATER,6357,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,342.0,1570.2899999999995
21376,1002275158,"8577-FLORENCE,AL",8577,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,190.0,960.8499999999999
21376,1002275158,0349-KENNER,0349,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,468.0,2714.6000000000035
21376,1002275158,0147-BUFORD,0147,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,262.0,1164.6600000000005
68662,1002275158,6159-CORNING,6159,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,69.0,376.3999999999999
769444,1002275158,6530-ROSENBERG,6530,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,154.0,775.7300000000005
769444,1002275158,1267-FARMINGDALE,1267,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,387.0,2256.69
21376,1002275158,1747-AUGUSTA NORTH,1747,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,173.0,935.6600000000004
21376,1002275158,8916-POPLAR MIDTOWN,8916,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,5.0,4.8
769444,1002275158,6336-PALM BAY,6336,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,167.0,822.8500000000001
769444,1002275158,2564-HYATTSVILLE,2564,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,320.0,1580.8800000000006
769444,1002275158,6871-TITUSVILLE,6871,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,180.0,898.3500000000003
769444,1002275158,4626-VA BEACH/PRINCESS ANNE,4626,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,496.0,2200.3499999999995
769444,1002275158,6203-BERLIN,6203,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,517.0,2894.550000000003
769444,1002275158,6570-S AUSTIN,6570,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,297.0,1543.2899999999995
769444,1002275158,6304-SEMINOLE,6304,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,188.0,980.9300000000005
769444,1002275158,6863-TEMPLE,6863,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,187.0,905.9399999999997
769444,1002275158,0161-HAMILTON MILL,0161,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,110.0,612.5399999999998
21376,1002275158,0947-BRIDGEWATER - RT 28,0947,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,-1.0,-5.37
21376,1002275158,0733-HERMITAGE,0733,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,186.0,914.94
769444,1002275158,1208-ELMONT,1208,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,372.0,2324.3400000000015
769444,1002275158,3662-STEELE CREEK,3662,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,164.0,831.09
769444,1002275158,"2575-COLUMBIA,MD",2575,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,413.0,2210.14
769444,1002275158,0262-CASSELBERRY,0262,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,118.0,577.6499999999999
769444,1002275158,"8913-LANCASTER,SC",8913,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,163.0,736.0500000000001
769444,1002275158,6310-N HOLLYWOOD/STIRLING,6310,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,489.0,2693.3899999999994
769444,1002275158,2412-NORTH WINDHAM,2412,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,114.0,542.54
769444,1002275158,1215-OZONE PARK,1215,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,206.0,1157.8700000000001
769444,1002275158,6831-E AMARILLO,6831,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,85.0,430.77000000000004
21376,1002275158,0883-MONTGOMERY,0883,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,159.0,846.8900000000002
68662,1002275158,4126-GREENSBURG,4126,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,161.0,950.4000000000002
769444,1002275158,6314-STUART,6314,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,250.0,1378.16
769444,1002275158,6331-ALAFAYA TRAIL,6331,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,471.0,2349.99
769444,1002275158,4660-SPOTSYLVANIA,4660,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,347.0,1685.5599999999997
769444,1002275158,2672-SHREWSBURY,2672,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,500.0,2690.4100000000008
769444,1002275158,0151-PAULDING COUNTY,0151,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,258.0,1428.8300000000006
769444,1002275158,1763-SANDY PLAINS,1763,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,69.0,330.1900000000001
769444,1002275158,0281-SPRING HILL,0281,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,232.0,1256.5399999999995
769444,1002275158,0950-PASSAIC,0950,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,152.0,859.8100000000002
769444,1002275158,0149-ALPHARETTA,0149,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,131.0,769.1100000000001
769444,1002275158,8444-FT MYERS EAST,8444,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,206.0,932.5800000000004
769444,1002275158,3648-SHALLOTTE,3648,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,,
769444,1002275158,1274-HEMPSTEAD,1274,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,319.0,1817.7099999999998
769444,1002275158,6950-PUNTA GORDA,6950,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,137.0,674.6200000000002
769444,1002275158,1271-SOUTHEAST/BREWSTER,1271,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,-1.0,-7.88
21376,1002275158,0358-COVINGTON,0358,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,527.0,2820.2900000000013
68662,1002275158,6235-SOUTH SOUTHINGTON,6235,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,92.0,440.54999999999995
769444,1002275158,2408-ELLSWORTH,2408,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,139.0,698.7799999999999
769444,1002275158,8475-NORTH BERGEN,8475,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,44.0,292.97999999999996
769444,1002275158,6369-FLEMING ISLAND,6369,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,140.0,731.36
769444,1002275158,0903-S PLAINFIELD,0903,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,244.0,1384.6299999999997
21376,1002275158,0928-BLOOMFIELD,0928,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,6.0,22.62
769444,1002275158,2670-QUINCY,2670,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,343.0,1823.8100000000009
21376,1002275158,3609-MYRTLE GROVE,3609,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,228.0,1098.79
21376,1002275158,2913-BROOKHAVEN,2913,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,161.0,854.7299999999999
769444,1002275158,0129-ATHENS,0129,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,14.0,53.9
769444,1002275158,6363-PALM COAST,6363,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,226.0,1145.5
21376,1002275158,0179-POOLER,0179,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,128.0,668.9799999999999
769444,1002275158,6976-DEERWOOD,6976,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,655.0,3171.440000000001
769444,1002275158,3604-GREENSBORO,3604,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,124.0,536.4199999999998
769444,1002275158,6891-BRONX TERMINAL,6891,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,296.0,1740.83
769444,1002275158,0550-WHITE ROCK,0550,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,391.0,2066.56
769444,1002275158,"2510-ABERDEEN,MD",2510,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,227.0,1082.31
21376,1002275158,"1106-LEXINGTON,SC",1106,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,218.0,1190.9299999999998
68662,1002275158,6201-N HAVEN,6201,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,311.0,1741.340000000003
769444,1002275158,0588-N SAN ANTONIO,0588,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,321.0,1719.9900000000005
21376,1002275158,0156-ACWORTH,0156,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,83.0,373.09999999999997
68662,1002275158,1273-IRONDEQUOIT,1273,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,280.0,1517.3200000000002
769444,1002275158,4171-BLOOMSBURG,4171,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,127.0,671.8799999999999
769444,1002275158,4168-HANOVER,4168,1002275158-5/4X6-4' PREM SYP GC PT WSHLD,124.0,664.9399999999999
